player_name,team_name,position,accurateCrosses,accurateCrossesPercentage,accurateFinalThirdPasses,accurateLongBalls,accurateLongBallsPercentage,accurateOppositionHalfPasses,accurateOwnHalfPasses,accuratePasses,accuratePassesPercentage,aerialDuelsWon,aerialDuelsWonPercentage,aerialLost,appearances,assists,ballRecovery,bigChancesCreated,bigChancesMissed,blockedShots,cleanSheet,clearances,dispossessed,dribbledPast,duelLost,errorLeadToGoal,errorLeadToShot,expectedAssists,expectedGoals,fouls,freeKickGoal,goalConversionPercentage,goals,goalsAssistsSum,goalsConceded,goalsConcededInsideTheBox,goalsConcededOutsideTheBox,goalsFromInsideTheBox,goalsFromOutsideTheBox,goalsPrevented,groundDuelsWon,groundDuelsWonPercentage,headedGoals,highClaims,hitWoodwork,inaccuratePasses,interceptions,keyPasses,leftFootGoals,matchesStarted,minutesPlayed,offsides,ownGoals,passToAssist,penaltiesTaken,penaltyConceded,penaltyConversion,penaltyFaced,penaltyGoals,penaltySave,penaltyWon,possessionLost,possessionWonAttThird,punches,rating,redCards,rightFootGoals,savedShotsFromInsideTheBox,savedShotsFromOutsideTheBox,saves,savesCaught,savesParried,scoringFrequency,setPieceConversion,shotFromSetPiece,shotsFromInsideTheBox,shotsFromOutsideTheBox,shotsOffTarget,shotsOnTarget,successfulDribbles,successfulDribblesPercentage,tackles,tacklesWon,tacklesWonPercentage,totalAttemptAssist,totalContest,totalCross,totalDuelsWon,totalDuelsWonPercentage,totalLongBalls,totalOppositionHalfPasses,totalOwnHalfPasses,totalPasses,totalShots,totwAppearances,touches,wasFouled,yellowCards,goals_per90,assists_per90,expectedGoals_per90,expectedAssists_per90,keyPasses_per90,successfulDribbles_per90,tacklesWon_per90,interceptions_per90,ballRecovery_per90,aerialDuelsWon_per90,dribbledPast_per90,saves_per90,goalsPrevented_per90,finishing,creative_efficiency,defensive_efficiency,impact_score,cluster,pca1,pca2,xg_difference,offensive_overperformance,defensive_overperformance,midfield_overperformance,goalkeeper_overperformance,true_overperformance,rating_norm,goals_per90_norm,assists_per90_norm,keyPasses_per90_norm,expectedGoals_per90_norm,expectedAssists_per90_norm,true_overperformance_norm
Rúben Dias,Manchester City,D,3,33.33333333,229,47,50.0,722,848,1570,93.00947867,58,65.16853933,31,25,0,70,0,1,3,11,115,3,2,53,0,2,0.62277125,0.5644,14,0,20.0,2,2,20,14,6,1,1,0.0,24,52.17391304,0,0,0,118,22,6,0,23,2059,0,0,0,0,0,0.0,0,0,0,0,134,2,0,7.2,0,2,0,0,0,0,0,1029.5,0.0,0,6,4,3,4,3,50.0,13,6,46.15384615,6,6,9,82,60.74074074,94,797,891,1688,10,3,1945,9,3,0.08742107819329771,0.0,0.02467022826614862,0.027221667071393882,0.26226323457989315,0.13113161728994657,0.26226323457989315,0.9616318601262749,3.05973773676542,2.535211267605634,0.08742107819329771,0.0,0.0,1.4356,-0.62277125,141,0.26332728605929884,1,-1.3925067711974555,-0.9805499785102711,1.4356,0.999660125,0.8742107819329773,14.814953783562165,2.75,4.378213933800328,0.7431192660550456,0.10675968033908781,0.0,0.0703119364874807,0.03154795684891087,0.0588944191102918,0.644988121251258
Antoine Semenyo,Manchester City,M,5,12.82051282,242,25,50.0,411,161,572,77.92915531,58,50.43478261,57,29,4,128,6,7,9,8,26,53,18,230,0,2,2.3404016,9.8569,51,1,22.05882353,15,19,47,39,8,11,4,0.0,97,35.92592593,0,0,3,162,9,33,6,29,2588,18,0,0,2,1,50.0,0,1,0,0,440,21,0,7.072413793,0,9,0,0,0,0,0,172.5333333,50.0,2,51,17,23,36,38,41.30434783,40,29,72.5,33,92,39,155,40.25974026,50,544,190,734,68,3,1360,19,6,0.5216383307573416,0.1391035548686244,0.342782457496136,0.08138954559505408,1.1476043276661514,1.3214837712519318,1.008500772797527,0.31298299845440497,4.451313755795981,2.017001545595054,0.6259659969088099,0.0,0.0,5.1431000000000004,1.6595984000000001,46,0.4911687759282779,2,2.2040716621972027,-0.9577609784094011,5.1431000000000004,6.304818880000001,0.7563755795981453,13.224210636530911,2.0,7.962886922531995,0.6494780132110085,0.6370310524097231,0.23541344667697064,0.30766905902336755,0.4383456067364535,0.17869293242851117,0.9999999999999999
Phil Foden,Manchester City,M,34,33.00970874,314,39,61.9047619,602,322,924,88.08388942,6,28.57142857,15,26,3,84,8,4,19,7,12,25,13,86,0,2,3.98020912,5.4693,17,0,13.7254902,7,10,16,11,5,5,2,0.0,76,51.70068027,2,0,1,125,8,45,4,21,1828,2,0,1,0,0,0.0,0,0,0,0,275,9,0,7.019230769,0,1,0,0,0,0,0,261.1428571,0.0,2,28,23,15,17,22,56.41025641,28,12,42.85714286,44,39,103,82,48.80952381,63,698,351,1049,51,3,1439,26,4,0.34463894967177244,0.14770240700218817,0.2692762582056893,0.1959621557986871,2.2155361050328226,1.0831509846827134,0.5908096280087527,0.3938730853391685,4.135667396061269,0.29540481400437635,0.6400437636761488,0.0,0.0,1.5307000000000004,-0.98020912,19,0.46187726872371665,0,2.5986518179039666,-0.6431203332414159,1.5307000000000004,0.8445536160000005,0.28801969365426694,15.070928437726478,1.75,6.423796760221445,0.6104446011009168,0.4208772627809827,0.24996580962800874,0.593978161492298,0.34434686548749466,0.43208347943669456,0.8475745788240224
Joko Gvardiol,Manchester City,D,1,50.0,190,38,49.35064935,465,429,894,89.66900702,26,56.52173913,20,16,2,49,1,2,4,5,60,3,1,43,0,2,0.65621188,2.3419,16,0,12.5,2,4,13,10,3,2,0,0.0,27,54.0,1,0,1,103,13,5,0,15,1304,0,0,1,0,1,0.0,0,0,0,0,124,0,0,7.01875,0,1,0,0,0,0,0,652.0,0.0,0,13,3,7,5,2,33.33333333,18,13,72.22222222,4,6,2,53,55.20833333,77,529,468,997,16,1,1188,7,2,0.13803680981595093,0.13803680981595093,0.1616342024539877,0.0452906972392638,0.3450920245398773,0.13803680981595093,0.8972392638036809,0.8972392638036809,3.3819018404907975,1.7944785276073618,0.06901840490797546,0.0,0.0,-0.34189999999999987,1.3437881200000001,85,0.3064394805642543,1,-0.5092698187621933,-0.10705148859328135,-0.34189999999999987,0.5987516840000001,0.9317484662576686,14.42793139602147,1.25,4.255844681359969,0.6100917431192654,0.16857222532069158,0.23360812883435586,0.09251807082548746,0.20669564907607527,0.09885616415569486,0.6328691529809329
Gianluigi Donnarumma,Manchester City,G,0,0.0,12,108,42.85714286,45,521,566,79.27170868,14,93.33333333,1,27,0,183,0,0,0,11,35,0,1,2,1,3,0.01712201,0.0,0,0,0.0,0,0,24,17,7,0,0,2.2868,5,83.33333333,0,10,0,148,1,0,0,27,2430,0,0,0,0,0,0.0,1,0,1,0,153,0,24,7.014814815,0,0,45,17,64,1,16,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0.0,0,2,0,19,90.47619048,252,145,569,714,0,0,937,3,6,0.0,0.0,0.0,0.0006341485185185186,0.0,0.07407407407407407,0.0,0.037037037037037035,6.777777777777779,0.5185185185185186,0.037037037037037035,2.3703703703703702,0.0846962962962963,0.0,-0.01712201,35,0.18216106018348624,0,-1.7974382865176428,-2.11835729043416,0.0,-0.011985407,0.10925925925925929,13.585359283574075,3.727791851851852,3.727791851851852,0.6072035339449542,0.0,0.0,0.0,0.0,9.305412672885611e-05,0.5805728828130382
Nico González,Manchester City,M,1,50.0,252,29,55.76923077,635,399,1034,89.75694444,29,52.72727273,26,21,0,79,1,0,8,4,40,13,8,77,0,1,0.99966107,0.571,28,0,8.333333333,1,1,14,11,3,0,1,0.0,64,55.65217391,0,0,0,118,21,8,0,15,1375,0,0,0,0,0,0.0,0,0,0,0,157,11,0,6.995238095,0,1,0,0,0,0,0,1375.0,0.0,0,2,10,2,2,11,68.75,36,26,72.22222222,8,16,2,93,54.70588235,52,712,440,1152,12,1,1383,17,6,0.06545454545454545,0.0,0.03737454545454545,0.06543236094545454,0.5236363636363636,0.72,1.701818181818182,1.3745454545454545,5.170909090909091,1.8981818181818182,0.5236363636363636,0.0,0.0,0.42900000000000005,-0.99966107,79,0.22367125329633425,1,-1.1723140075186658,1.537445886827454,0.42900000000000005,-0.27076274899999997,1.3090909090909093,14.955899756236363,1.0,6.135872984712727,0.5928352990825685,0.07993388429752064,0.0,0.14038523852385237,0.04779406718605652,0.14340177741435753,0.8190597433561582
Rayan Aït-Nouri,Manchester City,M,3,25.0,136,4,23.52941176,273,151,424,89.83050847,13,72.22222222,5,13,2,40,2,1,2,3,17,6,6,45,0,1,1.60369373,0.4196,11,0,0.0,0,2,8,5,3,0,0,0.0,55,57.89473684,0,0,0,48,13,8,0,10,782,0,0,0,0,0,0.0,0,0,0,0,103,3,0,6.945454545,0,0,0,0,0,0,0,0.0,0.0,0,2,5,4,1,19,52.77777778,28,20,71.42857143,8,36,12,68,60.17699115,17,303,169,472,7,1,701,8,2,0.0,0.23017902813299235,0.04829156010230179,0.1845683320971867,0.9207161125319694,2.186700767263427,2.3017902813299234,1.4961636828644502,4.603580562659847,1.4961636828644502,0.690537084398977,0.0,0.0,-0.4196,0.39630626999999996,44,0.28799989905018075,1,1.2454392090938227,3.3641207891344886,-0.4196,-0.14218561100000005,1.4501278772378516,14.993864133575448,0.75,6.23069698447775,0.5562969137614671,0.0,0.38954603580562663,0.24684105239168422,0.06175459901862688,0.4068847236860253,0.8284507384100646
Matheus Nunes,Manchester City,D,15,28.84615385,460,47,51.08695652,907,615,1522,88.95382817,30,56.60377358,23,27,4,134,5,0,1,9,82,14,17,86,1,1,1.84067552,0.3479,13,0,14.28571429,1,5,23,16,7,1,0,0.0,96,60.37735849,0,0,0,189,25,20,0,25,2267,4,0,0,0,1,0.0,0,0,0,1,322,6,0,6.937037037,0,1,0,0,0,0,0,2267.0,0.0,0,2,5,4,2,23,52.27272727,48,34,70.83333333,20,44,52,126,59.43396226,92,1025,686,1711,7,1,2295,25,4,0.03970004411116012,0.15880017644464048,0.013811645346272605,0.0730748993383326,0.7940008822232025,0.9131010145566829,1.3498014997794443,0.992501102779003,5.3198059108954565,1.1910013233348038,0.6749007498897222,0.0,0.0,0.6521,2.15932448,124,0.2646022504361302,1,0.10947044459189915,1.1789535777566758,0.6521,2.163627136,0.9071460079400089,14.969194736836567,2.25,4.611130359373147,0.5501189262385315,0.04848217508120463,0.26874724305249226,0.2128691034079147,0.01766214672583945,0.16030413287663195,0.6680552456706894
Abdukodir Khusanov,Manchester City,D,0,0.0,80,26,52.0,259,318,577,91.29746835,6,33.33333333,12,15,0,46,0,0,0,2,36,2,3,27,0,0,0.14818702,0.4662,8,0,0.0,0,0,8,7,1,0,0,0.0,30,66.66666667,0,0,0,55,21,2,0,9,889,0,0,0,0,0,0.0,0,0,0,0,75,1,0,6.86,0,0,0,0,0,0,0,0.0,0.0,0,2,0,2,0,4,66.66666667,21,15,71.42857143,2,6,0,36,57.14285714,50,290,342,632,2,0,783,5,2,0.0,0.0,0.047196850393700786,0.015002060517435321,0.20247469066366705,0.4049493813273341,1.5185601799775028,2.1259842519685037,4.656917885264342,0.6074240719910011,0.30371203599550056,0.0,0.0,-0.4662,-0.14818702,69,0.16225128717997686,1,-2.1408823683567015,2.1644223084696166,-0.4662,-0.569930914,1.2452193475815518,14.933466380677729,0.5,4.395008566618364,0.49357798165137634,0.0,0.0,0.054282818608070035,0.06035469893353456,0.03186934930146798,0.6466513954657731
Bernardo Silva,Manchester City,M,15,29.41176471,452,51,62.96296296,826,662,1488,90.51094891,4,17.39130435,19,30,4,111,7,1,6,4,27,26,20,121,0,1,3.37696173,1.5081,34,0,11.76470588,2,6,24,17,7,2,0,0.0,67,39.64497041,0,0,1,156,16,35,2,26,2258,5,0,0,0,0,0.0,0,0,0,0,273,15,0,6.853333333,0,0,0,0,0,0,0,1129.0,0.0,0,16,1,6,5,16,40.0,32,14,43.75,35,40,51,71,36.97916667,81,941,703,1644,17,1,1985,19,9,0.07971656333038087,0.15943312666076173,0.06011027457927369,0.13459989180690876,1.3950398582816652,0.6377325066430469,0.5580159433126661,0.6377325066430469,4.424269264836138,0.15943312666076173,0.7971656333038087,0.0,0.0,0.4919,0.6230382699999999,37,0.28869457909730023,0,0.801777996989068,-0.14161350958182167,0.4919,0.9280267889999999,0.29893711248892824,15.204623576059344,1.0,6.512847568521523,0.4886850150458715,0.09735083340043481,0.26981842338352524,0.37400573538310433,0.07686821249259397,0.29637375255779846,0.8563938197584349
Tijjani Reijnders,Manchester City,M,10,27.02702703,251,11,52.38095238,446,214,660,88.82907133,3,37.5,5,26,2,54,4,4,10,2,19,16,6,68,0,1,2.25920791,3.9949,18,0,12.19512195,5,7,16,13,3,5,0,0.0,44,41.12149533,0,0,1,83,10,18,3,17,1503,4,0,1,0,0,0.0,0,0,0,0,184,13,0,6.85,0,2,0,0,0,0,0,300.6,0.0,2,27,14,16,15,19,44.18604651,10,4,40.0,17,43,37,47,40.86956522,21,514,229,743,41,1,1018,15,2,0.2994011976047904,0.11976047904191617,0.23921556886227546,0.13528191077844312,1.0778443113772456,1.1377245508982035,0.23952095808383234,0.5988023952095808,3.2335329341317363,0.17964071856287422,0.35928143712574845,0.0,0.0,1.0051,-0.2592079100000002,27,0.3517508071307277,2,1.3560889951404551,-1.1872666546921504,1.0051,0.823654463,0.24550898203592814,14.543809919709581,0.5,6.196087549491019,0.48623853211009127,0.3656323716203955,0.20267797737857618,0.2889666212130195,0.30590565934933245,0.2978821162056188,0.8250231564309845
Nico O'Reilly,Manchester City,D,9,28.125,247,10,24.3902439,564,365,929,86.57968313,38,54.28571429,32,28,3,83,5,5,9,8,56,27,20,141,0,1,1.72633751,4.0359,33,0,12.90322581,4,7,20,16,4,4,0,0.0,94,46.30541872,1,0,0,144,17,18,3,23,2134,1,0,0,0,0,0.0,0,0,0,0,295,6,0,6.835714286,0,0,0,0,0,0,0,533.5,0.0,0,24,7,12,10,20,40.81632653,61,32,52.45901639,18,49,32,132,48.35164835,41,658,415,1073,31,2,1654,13,4,0.16869728209934395,0.12652296157450796,0.17021134020618556,0.07280711148078725,0.7591377694470478,0.8434864104967197,1.3495782567947516,0.7169634489222119,3.500468603561387,1.6026241799437677,0.8434864104967197,0.0,0.0,-0.03589999999999982,1.27366249,85,0.2893491406041559,1,0.4644313566164633,0.3967282667844862,-0.03589999999999982,0.8556637430000001,0.8814432989690723,14.14596961756701,2.0,4.193707945223196,0.47575360440366943,0.20601516571525944,0.21412253983130272,0.20352241409707983,0.2176639777341767,0.15971188913194492,0.6267153756337178
Nathan Aké,Manchester City,D,3,75.0,80,5,26.31578947,165,169,334,89.30481283,13,68.42105263,6,14,0,12,2,1,1,2,25,0,2,11,0,1,0.44223924,0.2759,2,0,0.0,0,0,7,6,1,0,0,0.0,14,73.68421053,0,0,0,40,4,6,0,4,503,1,0,0,0,0,0.0,0,0,0,0,51,1,0,6.809090909,0,0,0,0,0,0,0,0.0,0.0,0,3,0,2,0,0,0.0,8,5,62.5,6,1,4,27,71.05263158,19,191,183,374,3,1,461,6,1,0.0,0.0,0.04936580516898608,0.07912829343936381,1.073558648111332,0.0,0.8946322067594433,0.7157057654075546,2.147117296222664,2.326043737574553,0.3578528827037773,0.0,0.0,-0.2759,-0.44223924,32,0.18634953356183315,1,-0.7964991213348157,-0.13405322543905027,-0.2759,-0.5854674679999999,0.9393638170974155,14.328028848754473,0.5,4.057805382247068,0.4562135111926606,0.0,0.0,0.28781764856406117,0.0631283291942578,0.1736919123798676,0.6132561216486018
Rico Lewis,Manchester City,D,0,0.0,62,8,61.53846154,114,89,203,86.75213675,1,50.0,1,10,1,10,2,0,0,0,6,5,3,15,0,0,1.31145706,0.1119,4,0,0.0,0,1,5,5,0,0,0,0.0,14,50.0,0,0,0,31,7,6,0,3,333,0,0,0,0,0,0.0,0,0,0,0,46,3,0,6.733333333,0,0,0,0,0,0,0,0.0,0.0,0,1,1,2,0,2,50.0,5,3,60.0,6,4,2,15,50.0,13,142,92,234,2,0,319,7,1,0.0,0.2702702702702703,0.030243243243243245,0.354447854054054,1.6216216216216217,0.5405405405405406,0.8108108108108109,1.891891891891892,2.7027027027027026,0.2702702702702703,0.8108108108108109,0.0,0.0,-0.1119,-0.31145705999999995,13,0.28074266799563313,1,0.88256833101847,2.0122419854956846,-0.1119,-0.32991994199999997,0.7837837837837839,14.344675719256758,0.0,4.00695120878446,0.4006116205504586,0.0,0.45739489489489493,0.4347515832664348,0.038674653615513706,0.782592887422827,0.6082197248224682
Savinho,Manchester City,M,6,21.42857143,105,5,45.45454545,173,46,219,83.58778626,0,0.0,4,17,1,31,0,6,2,1,4,6,2,40,0,0,1.21431558,1.5342,8,0,0.0,0,1,5,4,1,0,0,0.0,24,40.0,0,0,0,43,5,6,0,5,582,4,0,0,0,0,0.0,0,0,0,1,111,3,0,6.694117647,0,0,0,0,0,0,0,0.0,0.0,0,14,0,3,9,8,28.57142857,6,3,50.0,6,28,28,24,37.5,11,211,51,262,14,0,413,10,2,0.0,0.15463917525773196,0.23724742268041238,0.18778075979381445,0.9278350515463918,1.2371134020618557,0.4639175257731959,0.7731958762886598,4.793814432989691,0.0,0.30927835051546393,0.0,0.0,-1.5342,-0.21431558000000006,10,0.23154122962529894,0,0.5123298974456237,0.043426408198986396,-1.5342,-1.684220906,0.34793814432989695,14.108309005237112,0.25,5.039222868560825,0.37182946568807296,0.0,0.2617053264604811,0.24874961722976424,0.30338882042316156,0.4139893781913735,0.7104518398489363
Omar Marmoush,Manchester City,F,0,0.0,58,1,100.0,94,32,126,86.89655172,2,28.57142857,5,17,3,14,2,2,6,0,2,12,3,38,0,0,0.70657912,2.1852,10,0,4.166666667,1,4,5,4,1,1,0,0.0,36,52.17391304,0,0,1,19,2,11,0,7,600,6,0,0,0,0,0.0,0,0,0,0,67,3,0,6.66,0,1,0,0,0,0,0,600.0,0.0,2,17,7,11,7,7,43.75,12,6,50.0,11,16,11,38,50.0,1,111,34,145,24,1,279,18,2,0.15000000000000002,0.45,0.32777999999999996,0.10598686800000001,1.65,1.05,0.9,0.30000000000000004,2.1,0.30000000000000004,0.45,0.0,0.0,-1.1852,2.29342088,7,0.41041467873052717,0,3.3111941016343622,0.334753402588431,-1.1852,0.4201946160000001,0.3975,14.163479475,0.0,2.47941788325,0.34678899082568826,0.1831818181818182,0.7615625,0.44235973597359735,0.41916066541326535,0.23309274899940274,0.45693884719318784
John Stones,Manchester City,D,0,0.0,22,5,50.0,91,149,240,92.66409266,9,90.0,1,7,0,17,0,0,0,0,14,1,2,4,0,0,0.06005487,0.0,0,0,0.0,0,0,8,7,1,0,0,0.0,2,40.0,0,0,0,19,2,1,0,4,363,0,0,0,0,0,0.0,0,0,0,0,27,1,0,6.566666667,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,2,100.0,0,0,0.0,1,2,4,11,73.33333333,10,103,156,259,0,0,296,0,0,0.0,0.0,0.0,0.014889637190082647,0.24793388429752067,0.49586776859504134,0.0,0.49586776859504134,4.214876033057851,2.231404958677686,0.49586776859504134,0.0,0.0,0.0,-0.06005487,14,0.09345678111430093,1,-1.2406322759010222,-1.531382075668577,0.0,-0.042038409,0.5206611570247934,15.043832176066115,0.0,4.067048976881405,0.27828746201834864,0.0,0.0,0.06647028339197557,0.0,0.03162071214147186,0.6141715708144931
Bruno Fernandes,Manchester United,M,41,30.82706767,530,110,59.13978495,885,446,1331,82.67080745,18,38.29787234,29,28,16,138,24,8,26,4,39,25,31,121,0,2,9.0768133,10.3486,20,1,10.95890411,8,24,39,35,4,7,1,0.0,93,50.27027027,0,0,5,279,15,101,0,28,2437,4,0,0,6,1,66.66666667,0,4,0,0,459,12,0,7.55,0,8,0,0,0,0,0,304.625,20.0,5,35,38,26,21,15,48.38709677,46,26,56.52173913,101,31,133,111,47.84482759,186,1105,505,1610,73,5,2143,33,3,0.2954452195322117,0.5908904390644234,0.3821805498563808,0.33521263725892486,3.729995896594173,0.553959786622897,0.9601969634796881,0.553959786622897,5.096430036930653,0.6647517439474764,1.1448502256873205,0.0,0.0,-2.3485999999999994,6.9231867000000005,49,0.7890730566668165,0,5.509163611769252,1.4255735494273833,-2.3485999999999994,2.4976306900000003,0.4634796881411571,15.064030349855354,1.0,7.1173603535703736,1.0,0.3608012832469131,0.9999999999999999,1.0,0.4887273585508824,0.7400519860950486,0.9162623824480988
Casemiro,Manchester United,M,3,21.42857143,259,69,51.87969925,589,500,1089,81.02678571,46,47.42268041,51,29,2,117,4,5,14,1,50,11,37,143,0,2,2.91479324,4.657,41,0,16.27906977,7,9,24,23,1,6,1,0.0,104,53.06122449,6,0,1,255,23,28,0,28,2152,3,0,0,0,0,0.0,0,0,0,0,314,7,0,7.124137931,1,1,0,0,0,0,0,307.4285714,0.0,0,25,18,15,14,6,50.0,71,36,50.70422535,28,12,14,150,51.19453925,133,762,582,1344,43,2,1758,27,8,0.29275092936802977,0.08364312267657992,0.19476301115241637,0.12190120427509292,1.171003717472119,0.25092936802973975,1.5055762081784385,0.9618959107806692,4.893122676579925,1.9237918215613383,1.5473977695167287,0.0,0.0,2.343,-0.9147932399999998,72,0.3959182110810193,1,0.2553059019776582,0.6094693025414477,2.343,1.702644732,0.9681691449814126,13.817625127828995,0.25,6.401741772927881,0.6874406833027518,0.3575109834403515,0.14155436802973978,0.31394236077882887,0.249060325073336,0.26828913988943154,0.8453903398433733
Lisandro Martínez,Manchester United,D,1,50.0,92,29,41.42857143,298,340,638,90.24045262,10,71.42857143,4,14,0,52,1,0,2,2,46,2,2,18,0,0,0.50183514,0.065,8,0,0.0,0,0,11,10,1,0,0,0.0,25,64.1025641,0,0,0,69,10,4,0,9,911,0,1,0,0,0,0.0,0,0,0,0,81,1,0,7.071428571,0,0,0,0,0,0,0,0.0,0.0,0,0,4,2,0,11,84.61538462,12,7,58.33333333,4,13,2,35,66.03773585,70,354,353,707,4,1,833,2,0,0.0,0.0,0.006421514818880351,0.04957756597145993,0.3951701427003293,1.0867178924259056,0.6915477497255763,0.9879253567508234,5.137211855104281,0.9879253567508234,0.19758507135016465,0.0,0.0,-0.065,-0.50183514,61,0.2113392272272918,1,-0.9837031038027833,0.06423721993603959,-0.065,-0.41628459799999995,0.7063666300768388,14.971074798214051,0.5,4.104145987899616,0.648754914495413,0.0,0.0,0.10594385453913119,0.008211746977982283,0.10833706898166356,0.6178455125154341
Matheus Cunha,Manchester United,F,8,18.18181818,239,19,52.77777778,393,199,592,80.1082544,27,40.90909091,39,28,2,106,3,4,22,2,17,47,16,164,0,0,2.58521899,5.9278,17,0,9.722222222,7,9,29,26,3,5,2,0.0,118,48.55967078,0,0,3,147,16,27,0,24,2075,2,0,1,0,0,0.0,0,0,0,2,356,17,0,7.060714286,0,7,0,0,0,0,0,296.4285714,0.0,0,39,33,21,29,38,45.78313253,33,19,57.57575758,26,83,44,145,46.92556634,36,506,233,739,72,2,1281,48,1,0.3036144578313253,0.08674698795180723,0.2571093975903615,0.11212998028915663,1.1710843373493975,1.6481927710843374,0.8240963855421687,0.6939759036144578,4.597590361445783,1.1710843373493975,0.6939759036144578,0.0,0.0,1.0721999999999996,-0.58521899,36,0.39429662647459524,0,1.489347782844706,-0.274539009611769,1.0721999999999996,0.6625467069999996,0.6267469879518072,13.603547763506025,0.5,2.600116893571084,0.640891219082568,0.3707776560788609,0.14680722891566267,0.31396397471072407,0.3287880474036846,0.24667895062748374,0.4688924012696401
Amad Diallo,Manchester United,F,10,25.0,281,22,68.75,446,245,691,88.36317136,9,36.0,16,25,2,100,5,4,14,3,25,21,17,103,0,0,3.5401729,4.6861,17,0,4.651162791,2,4,27,25,2,1,1,0.0,102,53.96825397,1,0,1,91,15,38,1,22,1919,11,0,0,0,0,0.0,0,0,0,1,229,9,0,6.96,0,0,0,0,0,0,0,959.5,0.0,0,32,11,12,17,36,52.17391304,33,21,63.63636364,38,69,40,111,51.86915888,32,514,268,782,43,0,1222,33,2,0.09379885356956748,0.09379885356956748,0.21977540385617506,0.16603207972902553,1.7821782178217822,1.6883793642522147,0.9848879624804586,0.7034914017717562,4.689942678478374,0.42209484106305367,0.7972902553413236,0.0,0.0,-2.6860999999999997,-1.5401729,44,0.3302511516560781,0,1.5731961995500023,0.6153774870448213,-2.6860999999999997,-3.76422103,0.5205836373110995,15.092231769789473,0.75,-0.5072726433004692,0.5669724770642199,0.11454829693495665,0.15874153204794164,0.47779629448093325,0.28104583721344645,0.36588966283594826,0.16114879370579524
Matthijs de Ligt,Manchester United,D,4,80.0,35,21,47.72727273,141,396,537,87.74509804,50,61.72839506,31,13,0,40,2,1,3,1,68,1,6,44,0,1,0.76599626,1.4559,6,0,9.090909091,1,1,20,18,2,1,0,0.0,24,64.86486486,1,0,0,75,15,3,0,13,1170,0,0,0,0,0,0.0,0,0,0,0,89,1,0,6.953846154,0,0,0,0,0,0,0,1170.0,0.0,0,11,0,5,3,1,50.0,19,13,68.42105263,3,2,5,74,62.71186441,44,187,425,612,11,1,791,5,0,0.07692307692307693,0.0,0.11199230769230768,0.05892278923076923,0.23076923076923078,0.07692307692307693,1.0,1.1538461538461537,3.076923076923077,3.8461538461538463,0.46153846153846156,0.0,0.0,-0.45589999999999997,-0.76599626,90,0.21582331654088524,1,-1.588473622304016,0.11218340343045755,-0.45589999999999997,-0.992097382,1.3961538461538463,14.026495403307692,0.25,4.19550155121923,0.562455892844036,0.09393939393939395,0.0,0.061868494541761875,0.14321426021561673,0.12900510848413527,0.6268930072995319
Senne Lammens,Manchester United,G,0,0.0,34,147,32.23684211,124,300,424,57.60869565,6,100.0,0,25,0,176,0,0,0,5,22,0,0,0,0,0,0.03511233,0.0,0,0,0.0,0,0,32,29,3,0,0,3.115,3,100.0,0,24,0,312,0,0,0,25,2250,0,0,0,0,0,0.0,4,0,0,0,320,0,13,6.932,0,0,36,21,57,1,9,0.0,0.0,0,0,0,0,0,0,0.0,1,1,100.0,0,0,0,9,100.0,456,388,348,736,0,0,916,3,0,0.0,0.0,0.0,0.0014044932,0.0,0.0,0.04,0.0,7.04,0.24,0.0,2.28,0.1246,0.0,-0.03511233,23,0.1639266055045871,0,-1.8595752563692978,-2.117066491354225,0.0,-0.024578630999999997,0.062,10.4016554708,2.20561,2.20561,0.5464220183486237,0.0,0.0,0.0,0.0,0.0017967602732372283,0.42982199403688587
